recommendation_id,created_at,worker_id,position,hourly_rate,experience_count,hired,category
6389-20a71f07-8a83,2012-07-17 15:33:15,2016513728,10,75,30,0,Painting
6389-20a71f07-8a83,2012-07-17 15:33:15,2011713856,11,115,326,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2011701759,1,42,47,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2014359705,2,38,6,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2010040460,3,60,78,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2010301924,4,70,603,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2011079036,5,70,541,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2015900261,6,60,6,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2016549418,7,50,22,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2014175140,8,65,20,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2010873022,9,75,183,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2016513728,10,75,30,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2011654824,11,80,715,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2013988216,12,90,26,0,Painting
ab07-3a2e15a2-8bdf,2012-07-17 15:33:17,2011713856,13,115,326,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2009074798,1,44,211,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2015176293,2,50,557,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2015317979,3,35,0,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2015369831,4,50,218,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2016519064,5,49,143,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2015240181,6,55,359,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2008902668,7,51,243,1,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2011236441,8,60,1246,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2016433455,9,60,785,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2015564163,10,45,14,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2013960309,11,38,5,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2008923038,12,50,75,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2010973163,13,60,348,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2014752514,14,38,2,0,Painting
5ff7-5e9549ca-a178,2012-07-17 15:55:46,2011646648,15,60,608,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2009074798,1,44,211,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2015369831,2,50,218,1,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2015805044,3,60,168,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2008923038,4,50,75,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2015444355,5,60,118,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2014752514,6,38,2,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2009747835,7,62,79,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2010040460,8,60,78,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2010301924,9,70,603,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2017010751,10,65,41,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2009880243,11,70,748,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2011830558,12,75,990,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2010781254,13,75,424,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2015583434,14,70,21,0,Painting
ede4-1e3e6022-81b5,2012-07-17 15:59:08,2016030445,15,75,109,0,Painting
734d-a44191de-a4ba,2012-07-17 19:59:08,2016768649,1,36,34,0,Painting
734d-a44191de-a4ba,2012-07-17 19:59:08,2010590005,2,65,183,0,Painting
734d-a44191de-a4ba,2012-07-17 19:59:08,2016030445,3,75,109,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2015369831,1,50,218,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2016519064,2,49,144,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2015317979,3,35,0,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2016639985,4,43,42,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2015366394,5,43,21,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2016685603,6,42,75,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2016433455,7,60,785,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2011858325,8,60,832,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2012589281,9,55,321,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2015805044,10,60,169,1,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2015564163,11,45,14,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2010765766,12,55,92,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2015453910,13,60,199,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2014310789,14,50,14,0,Painting
7df5-03523eb6-915b,2012-07-17 21:14:47,2015546204,15,35,1,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2015369831,1,50,218,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2016519064,2,49,144,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2015317979,3,35,0,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2015366394,4,43,21,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2016433455,5,60,785,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2012589281,6,55,321,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2015805044,7,60,169,1,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2014310789,8,50,14,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2015691302,9,36,4,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2010863075,10,60,93,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2009194890,11,60,129,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2009316943,12,60,62,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2011358764,13,60,225,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2015370596,14,60,34,0,Painting
97b5-41e24526-b7e5,2012-07-17 21:14:51,2015546204,15,35,1,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2015369831,1,50,218,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2016519064,2,49,144,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2015317979,3,35,0,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2015366394,4,43,21,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2016433455,5,60,785,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2012589281,6,55,321,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2015805044,7,60,169,1,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2014310789,8,50,14,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2015691302,9,36,4,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2010863075,10,60,93,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2009194890,11,60,129,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2009316943,12,60,62,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2011358764,13,60,225,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2015370596,14,60,34,0,Painting
8eb9-4d2ad226-bede,2012-07-17 21:16:21,2008730630,15,34,0,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2010280834,1,45,287,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2015706440,2,49,114,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2014835227,3,36,0,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2016519064,4,49,144,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2016325799,5,55,276,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2016639985,6,43,42,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2014034265,7,40,16,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2015366394,8,43,21,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2014857794,9,34,14,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2015806857,10,34,12,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2014731586,11,37,24,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2014180943,12,38,13,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2011701759,13,40,47,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2010295808,14,35,57,0,Painting
4c76-83f162e4-9fc9,2012-07-17 21:26:58,2014707916,15,38,0,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2016519064,1,49,144,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2016325799,2,55,276,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2009237973,3,35,0,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2016639985,4,43,42,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2015366394,5,43,21,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2014857794,6,34,14,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2015806857,7,34,12,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2014731586,8,37,24,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2014180943,9,38,13,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2011701759,10,40,47,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2010295808,11,35,57,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2016685603,12,42,75,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2016433455,13,60,785,0,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2011858325,14,60,832,1,Painting
98bb-62cb906c-8724,2012-07-17 21:28:34,2015317979,15,35,0,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2010280834,1,45,287,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2015369831,2,50,218,1,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2015546204,3,35,1,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2016519064,4,49,145,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2015240181,5,55,359,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2016639985,6,43,42,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2015366394,7,43,21,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2010295808,8,35,57,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2016685603,9,42,75,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2016433455,10,60,785,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2011858325,11,60,832,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2015564163,12,45,14,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2010765766,13,55,92,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2015453910,14,60,199,0,Painting
f4a7-878f40c6-9aed,2012-07-17 21:38:26,2009237973,15,35,0,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2015369831,1,50,218,1,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2016519064,2,49,145,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2015317979,3,35,0,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2015366394,4,43,21,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2016433455,5,60,785,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2014310789,6,50,14,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2014812839,7,35,1,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2015691302,8,36,4,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2010863075,9,60,93,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2009194890,10,60,129,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2009316943,11,60,62,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2011358764,12,60,225,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2015773324,13,55,21,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2015370596,14,60,34,0,Painting
edfc-0902b5ed-92f7,2012-07-17 21:38:32,2015546204,15,35,1,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2016519064,1,49,145,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2015240181,2,55,359,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2008730630,3,34,0,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2016639985,4,43,42,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2015366394,5,43,21,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2016685603,6,42,75,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2016433455,7,60,785,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2015564163,8,45,14,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2015453910,9,60,199,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2010515414,10,49,59,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2014681957,11,45,1,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2014812839,12,35,1,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2014131765,13,38,9,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2011624593,14,50,20,0,Painting
1a93-4132ed6c-a363,2012-07-17 21:38:36,2015317979,15,35,0,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2010280834,1,45,287,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2015369831,2,50,218,1,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2015317979,3,35,0,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2016519064,4,49,145,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2015240181,5,55,359,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2016639985,6,43,42,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2015366394,7,43,21,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2010295808,8,35,57,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2016685603,9,42,75,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2016433455,10,60,785,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2011858325,11,60,832,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2015564163,12,45,14,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2010765766,13,55,92,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2015453910,14,60,199,0,Painting
2b1d-4cef79b4-a4df,2012-07-17 21:41:08,2015546204,15,35,1,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2016519064,1,49,145,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2015240181,2,55,359,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2008730630,3,34,0,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2016325799,4,55,276,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2016639985,5,43,42,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2014034265,6,40,16,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2014731586,7,37,24,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2008923038,8,40,75,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2014180943,9,38,13,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2016685603,10,42,75,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2011236441,11,60,1247,1,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2016433455,12,60,785,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2010733991,13,60,375,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2011580832,14,40,83,0,Painting
3c81-aa2517fb-b0c2,2012-07-17 22:28:23,2014042418,15,40,1,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2015240181,1,55,359,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2016325799,2,55,276,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2014042418,3,40,1,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2016639985,4,43,42,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2014034265,5,40,16,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2008923038,6,40,75,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2016685603,7,42,75,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2011236441,8,60,1247,1,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2016433455,9,60,785,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2010733991,10,60,375,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2011580832,11,40,83,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2011648882,12,60,472,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2010765766,13,55,92,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2015453910,14,60,199,0,Painting
348b-ba6744cb-9a7c,2012-07-17 22:28:31,2008730630,15,34,0,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2016519064,1,49,145,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2016325799,2,55,276,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2014835227,3,36,0,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2016639985,4,43,42,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2014731586,5,37,24,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2008923038,6,40,75,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2014180943,7,38,13,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2016685603,8,42,75,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2016433455,9,60,785,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2011648882,10,60,472,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2012589281,11,55,321,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2014785426,12,35,12,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2015564163,13,45,14,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2010765766,14,55,92,0,Painting
4af4-32492371-b7a9,2012-07-17 22:33:31,2008730630,15,34,0,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2015240181,1,55,359,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2016325799,2,55,276,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2014042418,3,40,1,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2016639985,4,43,42,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2014034265,5,40,16,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2008923038,6,40,75,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2016685603,7,42,75,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2011236441,8,60,1247,1,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2016433455,9,60,785,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2010733991,10,60,375,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2011580832,11,40,83,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2011648882,12,60,472,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2010765766,13,55,92,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2015453910,14,60,199,0,Painting
570f-24cc79a7-a8d0,2012-07-17 22:33:46,2008730630,15,34,0,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2016519064,1,49,145,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2016325799,2,55,276,1,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2015317979,3,35,0,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2016639985,4,43,42,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2014034265,5,40,16,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2014857794,6,34,15,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2014731586,7,37,24,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2014180943,8,38,13,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2008923038,9,40,75,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2016685603,10,42,75,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2011236441,11,60,1248,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2016433455,12,60,785,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2012589281,13,55,321,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2011648882,14,60,473,0,Painting
2e5a-4cabbce7-8449,2012-07-18 1:01:08,2014835227,15,36,0,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2016519064,1,49,145,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2016325799,2,55,276,1,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2008730630,3,34,0,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2012589281,4,55,321,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2014310789,5,50,15,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2011922416,6,60,825,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2014359705,7,38,7,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2009316943,8,60,63,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2011594342,9,60,80,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2011358764,10,60,225,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2010048210,11,65,197,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2016912165,12,50,7,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2016437326,13,55,114,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2010040460,14,60,78,0,Painting
60c2-5efe099d-b2ec,2012-07-18 1:03:32,2015317979,15,35,0,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2016433455,1,60,785,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2010590005,2,65,183,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2009237973,3,35,0,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2010040460,4,60,78,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2010301924,5,70,603,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2015900261,6,60,6,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2017010751,7,65,41,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2014175140,8,65,20,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2011651557,9,70,177,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2010873022,10,75,183,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2016167887,11,100,244,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2011713856,12,115,326,0,Painting
e33a-2adb8758-bf27,2012-07-18 2:19:47,2014835227,13,36,0,1,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2016519064,1,49,145,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2015366394,2,43,21,1,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2009237973,3,35,0,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2010295808,4,35,57,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2014731586,5,40,24,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2015167651,6,50,56,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2011236441,7,60,1248,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2016433455,8,60,785,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2010733991,9,60,376,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2012589281,10,55,321,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2014785426,11,35,12,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2012795219,12,60,258,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2015453910,13,60,199,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2009313671,14,60,220,0,Painting
e8e3-10012dc7-b58d,2012-07-18 3:05:36,2014835227,15,36,0,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2016519064,1,49,145,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2016639985,2,43,42,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2014835227,3,36,0,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2015366394,4,43,21,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2014180943,5,38,13,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2010295808,6,35,57,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2014731586,7,40,24,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2016685603,8,42,75,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2011236441,9,60,1248,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2016433455,10,60,785,0,Painting
7bea-021e6b13-9174,2012-07-18 3:54:31,2010733991,11,60,376,0,Painting
